U/M,YearMonth,Year,Month,Qty,Sales Price,Field,Fertilizer
tn,2022-05,2022,5,0.6695,380.83,BYRD,THIOCAL (THIOCAL)
tn,2022-05,2022,5,0.6695,426.56,BYRD,THIOCAL (THIOCAL)
tn,2022-05,2022,5,0.70784,426.56,WFP - DAWLEY,UAN-32 (UAN-32)
tn,2022-05,2022,5,0.70784,581.97,WFP - DAWLEY,UAN-32 (UAN-32)
tn,2022-05,2022,5,0.721,380.83,BRS-250,THIOCAL (THIOCAL)
tn,2022-05,2022,5,0.721,426.56,BRS-250,THIOCAL (THIOCAL)
tn,2022-05,2022,5,0.721,426.56,ZUM,THIOCAL (THIOCAL)
tn,2022-05,2022,5,0.75208,426.56,GJ,UAN-32 (UAN-32)
tn,2022-05,2022,5,0.824,380.83,BRU-2A,THIOCAL (THIOCAL)
tn,2022-05,2022,5,0.824,426.56,BRU-2A,THIOCAL (THIOCAL)
tn,2022-05,2022,5,0.8848,426.56,DAF 2,UAN-32 (UAN-32)
tn,2022-05,2022,5,0.8848,581.97,DAF 2,UAN-32 (UAN-32)
tn,2022-05,2022,5,0.927,380.83,C & H 3,THIOCAL (THIOCAL)
tn,2022-05,2022,5,0.927,380.83,GOLF,THIOCAL (THIOCAL)
tn,2022-05,2022,5,0.927,426.56,C & H 3,THIOCAL (THIOCAL)
tn,2022-05,2022,5,0.927,426.56,GOLF,THIOCAL (THIOCAL)
tn,2022-05,2022,5,0.96775,581.97,GOOD,UAN-32 (UAN-32)
tn,2022-05,2022,5,1.03,380.83,BRS-250,THIOCAL (THIOCAL)
tn,2022-05,2022,5,1.106,426.56,DAF,UAN-32 (UAN-32)
tn,2022-05,2022,5,1.106,581.97,DAF,UAN-32 (UAN-32)
tn,2022-05,2022,5,1.15024,426.56,C & H 2,UAN-32 (UAN-32)
tn,2022-05,2022,5,1.3272,581.97,RCH,UAN-32 (UAN-32)
tn,2022-05,2022,5,1.339,380.83,BI-1,THIOCAL (THIOCAL)
tn,2022-05,2022,5,1.339,426.56,BI-1,THIOCAL (THIOCAL)
tn,2022-05,2022,5,1.442,380.83,ZUM,THIOCAL (THIOCAL)
tn,2022-05,2022,5,1.5038,380.83,KF,THIOCAL (THIOCAL)
tn,2022-05,2022,5,1.5038,426.56,KF,THIOCAL (THIOCAL)
tn,2022-05,2022,5,1.5484,426.56,REYES,UAN-32 (UAN-32)
tn,2022-05,2022,5,1.5484,581.97,REYES,UAN-32 (UAN-32)
tn,2022-05,2022,5,1.7696,426.56,JK,UAN-32 (UAN-32)
tn,2022-05,2022,5,1.7696,581.97,JK,UAN-32 (UAN-32)
tn,2022-05,2022,5,1.9355,581.97,BALBOA,UAN-32 (UAN-32)
tn,2022-05,2022,5,2.06,380.83,DNW,THIOCAL (THIOCAL)
tn,2022-05,2022,5,2.212,426.56,BRU-3W,UAN-32 (UAN-32)
tn,2022-05,2022,5,2.212,426.56,GOLFP,UAN-32 (UAN-32)
tn,2022-05,2022,5,2.266,380.83,TERK,THIOCAL (THIOCAL)
tn,2022-05,2022,5,2.486,866.71,BRU-3W,POTASSIUM CARBONATE 0-0-32 (POTASSIUM CARBONATE 0-0-32)
tn,2022-05,2022,5,2.6544,426.56,TOP,UAN-32 (UAN-32)
tn,2022-05,2022,5,2.6544,581.97,TOP,UAN-32 (UAN-32)
tn,2022-05,2022,5,2.8756,426.56,BYRD,UAN-32 (UAN-32)
tn,2022-05,2022,5,2.8756,581.97,BYRD,UAN-32 (UAN-32)
tn,2022-05,2022,5,3.0968,426.56,BRS-250,UAN-32 (UAN-32)
tn,2022-05,2022,5,3.0968,581.97,BRS-250,UAN-32 (UAN-32)
tn,2022-05,2022,5,3.5392,426.56,BRU-2A,UAN-32 (UAN-32)
tn,2022-05,2022,5,3.5392,581.97,BRU-2A,UAN-32 (UAN-32)
tn,2022-05,2022,5,3.9816,426.56,C & H 3,UAN-32 (UAN-32)
tn,2022-05,2022,5,3.9816,426.56,GOLF,UAN-32 (UAN-32)
tn,2022-05,2022,5,3.9816,581.97,C & H 3,UAN-32 (UAN-32)
tn,2022-05,2022,5,3.9816,581.97,GOLF,UAN-32 (UAN-32)
tn,2022-05,2022,5,4.03975,866.71,GL-RANCH,POTASSIUM CARBONATE 0-0-32 (POTASSIUM CARBONATE 0-0-32)
tn,2022-05,2022,5,4.424,581.97,BRS-250,UAN-32 (UAN-32)
tn,2022-05,2022,5,5.7512,426.56,BI-1,UAN-32 (UAN-32)
tn,2022-05,2022,5,5.7512,581.97,BI-1,UAN-32 (UAN-32)
tn,2022-05,2022,5,6.1285,380.83,FI,THIOCAL (THIOCAL)
tn,2022-05,2022,5,6.1285,426.56,FI,THIOCAL (THIOCAL)
tn,2022-05,2022,5,6.1936,426.56,ZUM,UAN-32 (UAN-32)
tn,2022-05,2022,5,6.1936,581.97,ZUM,UAN-32 (UAN-32)
tn,2022-05,2022,5,6.45904,426.56,KF,UAN-32 (UAN-32)
tn,2022-05,2022,5,6.45904,581.97,KF,UAN-32 (UAN-32)
tn,2022-05,2022,5,8.848,581.97,DNW,UAN-32 (UAN-32)
tn,2022-05,2022,5,9.7328,581.97,TERK,UAN-32 (UAN-32)
tn,2022-05,2022,5,26.3228,426.56,FI,UAN-32 (UAN-32)
tn,2022-05,2022,5,26.3228,581.97,FI,UAN-32 (UAN-32)
tn,2022-06,2022,6,0.18025,380.83,REYES,THIOCAL (THIOCAL)
tn,2022-06,2022,6,0.206,380.83,JK,THIOCAL (THIOCAL)
tn,2022-06,2022,6,0.2575,380.83,DNW,THIOCAL (THIOCAL)
tn,2022-06,2022,6,0.309,380.83,TOP,THIOCAL (THIOCAL)
tn,2022-06,2022,6,0.33475,380.83,BYRD,THIOCAL (THIOCAL)
tn,2022-06,2022,6,0.4635,380.83,C & H 3,THIOCAL (THIOCAL)
tn,2022-06,2022,6,0.618,380.83,TOP,THIOCAL (THIOCAL)
tn,2022-06,2022,6,0.7725,380.83,BRS-250,THIOCAL (THIOCAL)
tn,2022-06,2022,6,0.8701,873.26,MAZZ-HOME,POTASSIUM CARBONATE 0-0-32 (POTASSIUM CARBONATE 0-0-32)
tn,2022-06,2022,6,0.8848,634.05,JK,UAN-32 (UAN-32)
tn,2022-06,2022,6,0.96775,634.05,REYES,UAN-32 (UAN-32)
tn,2022-06,2022,6,1.106,634.05,JK,UAN-32 (UAN-32)
tn,2022-06,2022,6,1.243,873.26,DAF 2,POTASSIUM CARBONATE 0-0-32 (POTASSIUM CARBONATE 0-0-32)
tn,2022-06,2022,6,1.4626,380.83,505 SOUTH,THIOCAL (THIOCAL)
tn,2022-06,2022,6,1.659,634.05,TOP,UAN-32 (UAN-32)
tn,2022-06,2022,6,1.79725,634.05,BYRD,UAN-32 (UAN-32)
tn,2022-06,2022,6,2.17525,873.26,REYES,POTASSIUM CARBONATE 0-0-32 (POTASSIUM CARBONATE 0-0-32)
tn,2022-06,2022,6,2.212,634.05,BRU-3W,UAN-32 (UAN-32)
tn,2022-06,2022,6,2.486,873.26,BRU-3W,POTASSIUM CARBONATE 0-0-32 (POTASSIUM CARBONATE 0-0-32)
tn,2022-06,2022,6,2.4885,634.05,C & H 3,UAN-32 (UAN-32)
tn,2022-06,2022,6,2.4885,634.05,GOLF,UAN-32 (UAN-32)
tn,2022-06,2022,6,2.528,435.32,BRU-1A,CAN-17 (CAN-17)
tn,2022-06,2022,6,2.6544,634.05,TOP,UAN-32 (UAN-32)
tn,2022-06,2022,6,2.8589,873.26,JK,POTASSIUM CARBONATE 0-0-32 (POTASSIUM CARBONATE 0-0-32)
tn,2022-06,2022,6,3.1075,873.26,BI-1,POTASSIUM CARBONATE 0-0-32 (POTASSIUM CARBONATE 0-0-32)
tn,2022-06,2022,6,3.318,634.05,BRS-250,UAN-32 (UAN-32)
tn,2022-06,2022,6,3.5945,634.05,BI-1,UAN-32 (UAN-32)
tn,2022-06,2022,6,3.871,634.05,ZUM,UAN-32 (UAN-32)
tn,2022-06,2022,6,6.215,873.26,BRS-250,POTASSIUM CARBONATE 0-0-32 (POTASSIUM CARBONATE 0-0-32)
tn,2022-06,2022,6,6.28208,634.05,505 SOUTH,UAN-32 (UAN-32)
tn,2022-06,2022,6,9.0739,873.26,KF,POTASSIUM CARBONATE 0-0-32 (POTASSIUM CARBONATE 0-0-32)
tn,2022-06,2022,6,9.944,873.26,DNW,POTASSIUM CARBONATE 0-0-32 (POTASSIUM CARBONATE 0-0-32)
tn,2022-07,2022,7,0.08295,634.05,GL-RANCH,UAN-32 (UAN-32)
tn,2022-07,2022,7,0.4424,634.05,C & H 2,UAN-32 (UAN-32)
tn,2022-07,2022,7,0.6636,634.05,GL-RANCH,UAN-32 (UAN-32)
tn,2022-07,2022,7,1.08763,873.26,REYES,POTASSIUM CARBONATE 0-0-32 (POTASSIUM CARBONATE 0-0-32)
tn,2022-07,2022,7,1.8645,873.26,BYRD,POTASSIUM CARBONATE 0-0-32 (POTASSIUM CARBONATE 0-0-32)
tn,2022-07,2022,7,1.8645,873.26,TOP,POTASSIUM CARBONATE 0-0-32 (POTASSIUM CARBONATE 0-0-32)
tn,2022-07,2022,7,2.765,634.05,HIB,UAN-32 (UAN-32)
tn,2022-07,2022,7,2.79675,873.26,C & H 3,POTASSIUM CARBONATE 0-0-32 (POTASSIUM CARBONATE 0-0-32)
tn,2022-08,2022,8,0.515,386.47,DNW,THIOCAL (THIOCAL)
tn,2022-08,2022,8,2.528,435.32,BRU-1A,CAN-17 (CAN-17)
tn,2022-08,2022,8,2.765,634.05,GOLFP,UAN-32 (UAN-32)
tn,2022-08,2022,8,3.16,435.32,GOLFP,CAN-17 (CAN-17)
tn,2022-09,2022,9,4.5,985,RCH,SULFATE OF POTASH (SULFATE OF POTASH)
tn,2022-09,2022,9,12,985,BRU-2A,SULFATE OF POTASH (SULFATE OF POTASH)
tn,2022-09,2022,9,13.5,985,GOLF,SULFATE OF POTASH (SULFATE OF POTASH)
tn,2022-09,2022,9,19.5,985,BI-1,SULFATE OF POTASH (SULFATE OF POTASH)
tn,2022-09,2022,9,21,985,ZUM,SULFATE OF POTASH (SULFATE OF POTASH)
tn,2022-10,2022,10,0.15,984.984,BI-1,SULFATE OF POTASH (SULFATE OF POTASH)
tn,2022-10,2022,10,0.6,984.984,ZUM,SULFATE OF POTASH (SULFATE OF POTASH)
tn,2022-10,2022,10,0.975,985,JBW,SULFATE OF POTASH (SULFATE OF POTASH)
tn,2022-10,2022,10,1.106,544.32,GOOD,CAN-17 (CAN-17)
tn,2022-10,2022,10,2.25,985,C & H 2,SULFATE OF POTASH (SULFATE OF POTASH)
tn,2022-10,2022,10,2.37,544.32,BALBOA,CAN-17 (CAN-17)
tn,2022-10,2022,10,2.475,985,WFP - DAWLEY,SULFATE OF POTASH (SULFATE OF POTASH)
tn,2022-10,2022,10,2.7,985,GJ,SULFATE OF POTASH (SULFATE OF POTASH)
tn,2022-10,2022,10,3,984.984,DAF 2,SULFATE OF POTASH (SULFATE OF POTASH)
tn,2022-10,2022,10,5.25,985,REYES,SULFATE OF POTASH (SULFATE OF POTASH)
tn,2022-10,2022,10,6,985,JK,SULFATE OF POTASH (SULFATE OF POTASH)
tn,2022-10,2022,10,7.5,985,SP50,SULFATE OF POTASH (SULFATE OF POTASH)
tn,2022-10,2022,10,9,985,BYRD,SULFATE OF POTASH (SULFATE OF POTASH)
tn,2022-10,2022,10,9.75,985,DAF,SULFATE OF POTASH (SULFATE OF POTASH)
tn,2022-10,2022,10,9.75,985,TOP,SULFATE OF POTASH (SULFATE OF POTASH)
tn,2022-10,2022,10,10.725,985,GL-RANCH,SULFATE OF POTASH (SULFATE OF POTASH)
tn,2022-10,2022,10,13.95,985,C & H 3,SULFATE OF POTASH (SULFATE OF POTASH)
tn,2022-10,2022,10,14.55,985,BRS-250,SULFATE OF POTASH (SULFATE OF POTASH)
tn,2022-10,2022,10,22.05,984.984,KF,SULFATE OF POTASH (SULFATE OF POTASH)
tn,2022-10,2022,10,22.2,985,505 SOUTH,SULFATE OF POTASH (SULFATE OF POTASH)
tn,2022-10,2022,10,90,985,FI,SULFATE OF POTASH (SULFATE OF POTASH)
tn,2022-11,2022,11,2.4016,544.32,GJ,CAN-17 (CAN-17)
tn,2022-11,2022,11,4.94,985,DNW,SULFATE OF POTASH (SULFATE OF POTASH)
tn,2023-02,2023,2,27.37,985,DNW,SULFATE OF POTASH (SULFATE OF POTASH)
tn,2023-04,2023,4,0.12,394.953,C & H 2,THIOCAL (THIOCAL)
tn,2023-04,2023,4,0.13,394.953,MAZZ-HOME,THIOCAL (THIOCAL)
tn,2023-04,2023,4,0.15,394.953,GL-RANCH,THIOCAL (THIOCAL)
tn,2023-04,2023,4,0.16,393.3684,WFP - DAWLEY,THIOCAL (THIOCAL)
tn,2023-04,2023,4,0.16,394.953,WFP - DAWLEY,THIOCAL (THIOCAL)
tn,2023-04,2023,4,0.21,393.3684,DAF 2,THIOCAL (THIOCAL)
tn,2023-04,2023,4,0.21,394.953,DAF 2,THIOCAL (THIOCAL)
tn,2023-04,2023,4,0.25,537.98,MATT,UAN-32 (UAN-32)
tn,2023-04,2023,4,0.309,393.3684,RCH,THIOCAL (THIOCAL)
tn,2023-04,2023,4,0.31,394.953,RCH,THIOCAL (THIOCAL)
tn,2023-04,2023,4,0.36,394.953,GOOD,THIOCAL (THIOCAL)
tn,2023-04,2023,4,0.36,394.953,REYES,THIOCAL (THIOCAL)
tn,2023-04,2023,4,0.41,393.3684,JK,THIOCAL (THIOCAL)
tn,2023-04,2023,4,0.41,394.953,GL-RANCH,THIOCAL (THIOCAL)
tn,2023-04,2023,4,0.41,394.953,JK,THIOCAL (THIOCAL)
tn,2023-04,2023,4,0.52,394.953,SP50,THIOCAL (THIOCAL)
tn,2023-04,2023,4,0.53,537.9888,C & H 2,UAN-32 (UAN-32)
tn,2023-04,2023,4,0.57,537.9888,MAZZ-HOME,UAN-32 (UAN-32)
tn,2023-04,2023,4,0.66,537.9888,GL-RANCH,UAN-32 (UAN-32)
tn,2023-04,2023,4,0.67,393.3684,DAF,THIOCAL (THIOCAL)
tn,2023-04,2023,4,0.67,394.953,BYRD,THIOCAL (THIOCAL)
tn,2023-04,2023,4,0.67,394.953,TOP,THIOCAL (THIOCAL)
tn,2023-04,2023,4,0.71,394.953,DAF,THIOCAL (THIOCAL)
tn,2023-04,2023,4,0.71,537.9888,WFP - DAWLEY,UAN-32 (UAN-32)
tn,2023-04,2023,4,0.82,393.3684,BRU-2A,THIOCAL (THIOCAL)
tn,2023-04,2023,4,0.82,394.953,BRU-2A,THIOCAL (THIOCAL)
tn,2023-04,2023,4,0.88,537.9888,DAF 2,UAN-32 (UAN-32)
tn,2023-04,2023,4,0.93,393.3684,GOLF,THIOCAL (THIOCAL)
tn,2023-04,2023,4,0.93,394.953,GOLF,THIOCAL (THIOCAL)
tn,2023-04,2023,4,0.98,394.953,C & H 3,THIOCAL (THIOCAL)
tn,2023-04,2023,4,1.03,394.953,BRS-250,THIOCAL (THIOCAL)
tn,2023-04,2023,4,1.0815,393.3684,FI,THIOCAL (THIOCAL)
tn,2023-04,2023,4,1.29,394.953,FI,THIOCAL (THIOCAL)
tn,2023-04,2023,4,1.32,537.9888,RCH,UAN-32 (UAN-32)
tn,2023-04,2023,4,1.3248,537.9888,RCH,UAN-32 (UAN-32)
tn,2023-04,2023,4,1.339,393.3684,BI-1,THIOCAL (THIOCAL)
tn,2023-04,2023,4,1.34,394.953,BI-1,THIOCAL (THIOCAL)
tn,2023-04,2023,4,1.49,394.953,505 SOUTH,THIOCAL (THIOCAL)
tn,2023-04,2023,4,1.5,394.953,KF,THIOCAL (THIOCAL)
tn,2023-04,2023,4,1.55,394.953,FI,THIOCAL (THIOCAL)
tn,2023-04,2023,4,1.55,537.9888,GOOD,UAN-32 (UAN-32)
tn,2023-04,2023,4,1.55,537.9888,REYES,UAN-32 (UAN-32)
tn,2023-04,2023,4,1.75,394.953,FI,THIOCAL (THIOCAL)
tn,2023-04,2023,4,1.77,537.9888,GL-RANCH,UAN-32 (UAN-32)
tn,2023-04,2023,4,1.77,537.9888,JK,UAN-32 (UAN-32)
tn,2023-04,2023,4,2.06,394.953,DNW,THIOCAL (THIOCAL)
tn,2023-04,2023,4,2.21,537.9888,SP50,UAN-32 (UAN-32)
tn,2023-04,2023,4,2.87,537.9888,BYRD,UAN-32 (UAN-32)
tn,2023-04,2023,4,2.87,537.9888,DAF,UAN-32 (UAN-32)
tn,2023-04,2023,4,2.87,537.9888,TOP,UAN-32 (UAN-32)
tn,2023-04,2023,4,3.53,537.9888,BRU-2A,UAN-32 (UAN-32)
tn,2023-04,2023,4,3.97,537.9888,GOLF,UAN-32 (UAN-32)
tn,2023-04,2023,4,3.9744,537.9888,GOLF,UAN-32 (UAN-32)
tn,2023-04,2023,4,4.2,537.9888,C & H 3,UAN-32 (UAN-32)
tn,2023-04,2023,4,4.22,394.953,FI,THIOCAL (THIOCAL)
tn,2023-04,2023,4,4.42,537.9888,BRS-250,UAN-32 (UAN-32)
tn,2023-04,2023,4,4.6368,537.98,FI,UAN-32 (UAN-32)
tn,2023-04,2023,4,5.52,537.9888,FI,UAN-32 (UAN-32)
tn,2023-04,2023,4,5.74,537.9888,BI-1,UAN-32 (UAN-32)
tn,2023-04,2023,4,5.7408,537.9888,BI-1,UAN-32 (UAN-32)
tn,2023-04,2023,4,6.4,537.9888,505 SOUTH,UAN-32 (UAN-32)
tn,2023-04,2023,4,6.45,537.9888,KF,UAN-32 (UAN-32)
tn,2023-04,2023,4,6.62,537.9888,FI,UAN-32 (UAN-32)
tn,2023-04,2023,4,7.51,537.9888,FI,UAN-32 (UAN-32)
tn,2023-04,2023,4,8.83,537.9888,DNW,UAN-32 (UAN-32)
tn,2023-04,2023,4,18.11,537.9888,FI,UAN-32 (UAN-32)
tn,2023-05,2023,5,0.08,394.953,JBW,THIOCAL (THIOCAL)
tn,2023-05,2023,5,0.13,394.953,MAZZ-HOME,THIOCAL (THIOCAL)
tn,2023-05,2023,5,0.16,394.953,WFP - DAWLEY,THIOCAL (THIOCAL)
tn,2023-05,2023,5,0.19,394.953,GJ,THIOCAL (THIOCAL)
tn,2023-05,2023,5,0.21,394.953,DAF 2,THIOCAL (THIOCAL)
tn,2023-05,2023,5,0.26,494.0076,JBW,UAN-32 (UAN-32)
tn,2023-05,2023,5,0.31,394.953,RCH,THIOCAL (THIOCAL)
tn,2023-05,2023,5,0.36,394.953,REYES,THIOCAL (THIOCAL)
tn,2023-05,2023,5,0.4,494.0076,GL-RANCH,UAN-32 (UAN-32)
tn,2023-05,2023,5,0.41,394.953,BRS-250,THIOCAL (THIOCAL)
tn,2023-05,2023,5,0.41,394.953,BRU-2A,THIOCAL (THIOCAL)
tn,2023-05,2023,5,0.41,394.953,JK,THIOCAL (THIOCAL)
tn,2023-05,2023,5,0.43,494.0076,GL-RANCH,UAN-32 (UAN-32)
tn,2023-05,2023,5,0.46,394.953,GOLF,THIOCAL (THIOCAL)
tn,2023-05,2023,5,0.47,494.0076,C & H 2,UAN-32 (UAN-32)
tn,2023-05,2023,5,0.51,394.953,SP50,THIOCAL (THIOCAL)
tn,2023-05,2023,5,0.52,394.953,BI-1,THIOCAL (THIOCAL)
tn,2023-05,2023,5,0.57,494.0076,MAZZ-HOME,UAN-32 (UAN-32)
tn,2023-05,2023,5,0.67,394.953,BYRD,THIOCAL (THIOCAL)
tn,2023-05,2023,5,0.67,394.953,DAF,THIOCAL (THIOCAL)
tn,2023-05,2023,5,0.67,394.953,FI,THIOCAL (THIOCAL)
tn,2023-05,2023,5,0.67,394.953,TOP,THIOCAL (THIOCAL)
tn,2023-05,2023,5,0.71,494.0076,WFP - DAWLEY,UAN-32 (UAN-32)
tn,2023-05,2023,5,0.72,394.953,FI,THIOCAL (THIOCAL)
tn,2023-05,2023,5,0.77,394.953,505 NORTH,THIOCAL (THIOCAL)
tn,2023-05,2023,5,0.77,394.953,GOLFP,THIOCAL (THIOCAL)
tn,2023-05,2023,5,0.79,394.953,BALBOA,THIOCAL (THIOCAL)
tn,2023-05,2023,5,0.79,494.0076,GJ,UAN-32 (UAN-32)
tn,2023-05,2023,5,0.82,394.953,BI-1,THIOCAL (THIOCAL)
tn,2023-05,2023,5,0.82,394.953,BRU-2A,THIOCAL (THIOCAL)
tn,2023-05,2023,5,0.82,394.953,FI,THIOCAL (THIOCAL)
tn,2023-05,2023,5,0.88,494.0076,DAF 2,UAN-32 (UAN-32)
tn,2023-05,2023,5,0.93,394.953,GOLF,THIOCAL (THIOCAL)
tn,2023-05,2023,5,0.93,394.953,SP50,THIOCAL (THIOCAL)
tn,2023-05,2023,5,0.98,394.953,C & H 3,THIOCAL (THIOCAL)
tn,2023-05,2023,5,1.03,394.953,BRS-250,THIOCAL (THIOCAL)
tn,2023-05,2023,5,1.29,394.953,FI,THIOCAL (THIOCAL)
tn,2023-05,2023,5,1.32,494.0076,RCH,UAN-32 (UAN-32)
tn,2023-05,2023,5,1.34,394.953,BI-1,THIOCAL (THIOCAL)
tn,2023-05,2023,5,1.44,394.953,505 SOUTH,THIOCAL (THIOCAL)
tn,2023-05,2023,5,1.44,494.0076,GL-RANCH,UAN-32 (UAN-32)
tn,2023-05,2023,5,1.55,394.953,FI,THIOCAL (THIOCAL)
tn,2023-05,2023,5,1.55,494.0076,REYES,UAN-32 (UAN-32)
tn,2023-05,2023,5,1.75,394.953,FI,THIOCAL (THIOCAL)
tn,2023-05,2023,5,1.77,494.0076,BRS-250,UAN-32 (UAN-32)
tn,2023-05,2023,5,1.77,494.0076,BRU-2A,UAN-32 (UAN-32)
tn,2023-05,2023,5,1.77,494.0076,JK,UAN-32 (UAN-32)
tn,2023-05,2023,5,1.99,494.0076,GOLF,UAN-32 (UAN-32)
tn,2023-05,2023,5,2.06,394.953,DNW,THIOCAL (THIOCAL)
tn,2023-05,2023,5,2.21,494.0076,BI-1,UAN-32 (UAN-32)
tn,2023-05,2023,5,2.21,494.0076,BRU-3W,UAN-32 (UAN-32)
tn,2023-05,2023,5,2.21,494.0076,SP50,UAN-32 (UAN-32)
tn,2023-05,2023,5,2.27,394.953,TERK,THIOCAL (THIOCAL)
tn,2023-05,2023,5,2.48,494.0076,GOLFP,UAN-32 (UAN-32)
tn,2023-05,2023,5,2.49,888.858,BRU-3W,POTASSIUM CARBONATE 0-0-32 (POTASSIUM CARBONATE 0-0-32)
tn,2023-05,2023,5,2.76,494.0076,MATT,UAN-32 (UAN-32)
tn,2023-05,2023,5,2.87,494.0076,BYRD,UAN-32 (UAN-32)
tn,2023-05,2023,5,2.87,494.0076,DAF,UAN-32 (UAN-32)
tn,2023-05,2023,5,2.87,494.0076,FI,UAN-32 (UAN-32)
tn,2023-05,2023,5,2.87,494.0076,TOP,UAN-32 (UAN-32)
tn,2023-05,2023,5,3.09,494.0076,FI,UAN-32 (UAN-32)
tn,2023-05,2023,5,3.31,494.0076,505 NORTH,UAN-32 (UAN-32)
tn,2023-05,2023,5,3.4,494.0076,BALBOA,UAN-32 (UAN-32)
tn,2023-05,2023,5,3.52,494.0076,BI-1,UAN-32 (UAN-32)
tn,2023-05,2023,5,3.53,494.0076,BRU-2A,UAN-32 (UAN-32)
tn,2023-05,2023,5,3.53,494.0076,FI,UAN-32 (UAN-32)
tn,2023-05,2023,5,3.97,494.0076,GOLF,UAN-32 (UAN-32)
tn,2023-05,2023,5,4.2,494.0076,C & H 3,UAN-32 (UAN-32)
tn,2023-05,2023,5,4.27,554.04,DAF,CAN-17 (CAN-17)
tn,2023-05,2023,5,4.42,494.0076,BRS-250,UAN-32 (UAN-32)
tn,2023-05,2023,5,5.24,494.0076,KF,UAN-32 (UAN-32)
tn,2023-05,2023,5,5.52,494.0076,FI,UAN-32 (UAN-32)
tn,2023-05,2023,5,5.74,494.0076,BI-1,UAN-32 (UAN-32)
tn,2023-05,2023,5,6.18,494.0076,505 SOUTH,UAN-32 (UAN-32)
tn,2023-05,2023,5,6.62,494.0076,FI,UAN-32 (UAN-32)
tn,2023-05,2023,5,7.29,494.0076,TERK,UAN-32 (UAN-32)
tn,2023-05,2023,5,7.51,494.0076,FI,UAN-32 (UAN-32)
tn,2023-05,2023,5,7.89,494.0076,TERK,UAN-32 (UAN-32)
tn,2023-05,2023,5,8.83,494.0076,DNW,UAN-32 (UAN-32)
tn,2023-06,2023,6,0.13,395.57168,MAZZ-HOME,THIOCAL (THIOCAL)
tn,2023-06,2023,6,0.13,494.0076,JBW,UAN-32 (UAN-32)
tn,2023-06,2023,6,0.18,395.57168,WFP - DAWLEY,THIOCAL (THIOCAL)
tn,2023-06,2023,6,0.19,395.57168,GJ,THIOCAL (THIOCAL)
tn,2023-06,2023,6,0.21,395.57168,DAF 2,THIOCAL (THIOCAL)
tn,2023-06,2023,6,0.29,494.0076,JBW,UAN-32 (UAN-32)
tn,2023-06,2023,6,0.31,395.57168,RCH,THIOCAL (THIOCAL)
tn,2023-06,2023,6,0.36,395.57168,GOOD,THIOCAL (THIOCAL)
tn,2023-06,2023,6,0.36,395.57168,REYES,THIOCAL (THIOCAL)
tn,2023-06,2023,6,0.41,395.57168,BRU-2A,THIOCAL (THIOCAL)
tn,2023-06,2023,6,0.41,395.57168,FI,THIOCAL (THIOCAL)
tn,2023-06,2023,6,0.41,395.57168,JK,THIOCAL (THIOCAL)
tn,2023-06,2023,6,0.45,494.0076,C & H 2,UAN-32 (UAN-32)
tn,2023-06,2023,6,0.52,395.57168,BI-1,THIOCAL (THIOCAL)
tn,2023-06,2023,6,0.52,395.57168,SP50,THIOCAL (THIOCAL)
tn,2023-06,2023,6,0.54,494.0076,GL-RANCH,UAN-32 (UAN-32)
tn,2023-06,2023,6,0.54,554.04,GB-40,CAN-17 (CAN-17)
tn,2023-06,2023,6,0.56,494.0076,GL-RANCH,UAN-32 (UAN-32)
tn,2023-06,2023,6,0.57,395.57168,FI,THIOCAL (THIOCAL)
tn,2023-06,2023,6,0.57,494.0076,MAZZ-HOME,UAN-32 (UAN-32)
tn,2023-06,2023,6,0.67,395.57168,BYRD,THIOCAL (THIOCAL)
tn,2023-06,2023,6,0.67,395.57168,DAF,THIOCAL (THIOCAL)
tn,2023-06,2023,6,0.67,395.57168,FI,THIOCAL (THIOCAL)
tn,2023-06,2023,6,0.67,395.57168,TOP,THIOCAL (THIOCAL)
tn,2023-06,2023,6,0.71,494.0076,WFP - DAWLEY,UAN-32 (UAN-32)
tn,2023-06,2023,6,0.72,395.57168,FI,THIOCAL (THIOCAL)
tn,2023-06,2023,6,0.72,494.0076,GL-ORGANIC,UAN-32 (UAN-32)
tn,2023-06,2023,6,0.75,494.0076,WFP - DAWLEY,UAN-32 (UAN-32)
tn,2023-06,2023,6,0.79,395.57168,BALBOA,THIOCAL (THIOCAL)
tn,2023-06,2023,6,0.79,494.0076,GJ,UAN-32 (UAN-32)
tn,2023-06,2023,6,0.81,494.0076,GL-RANCH,UAN-32 (UAN-32)
tn,2023-06,2023,6,0.82,395.57168,BI-1,THIOCAL (THIOCAL)
tn,2023-06,2023,6,0.82,395.57168,FI,THIOCAL (THIOCAL)
tn,2023-06,2023,6,0.82,494.0076,GL-RANCH,UAN-32 (UAN-32)
tn,2023-06,2023,6,0.88,494.0076,DAF 2,UAN-32 (UAN-32)
tn,2023-06,2023,6,0.93,395.57168,GOLF,THIOCAL (THIOCAL)
tn,2023-06,2023,6,0.98,395.57168,C & H 3,THIOCAL (THIOCAL)
tn,2023-06,2023,6,1.03,395.57168,BRS-250,THIOCAL (THIOCAL)
tn,2023-06,2023,6,1.03,395.57168,DNW,THIOCAL (THIOCAL)
tn,2023-06,2023,6,1.1,494.0076,BRU-3W,UAN-32 (UAN-32)
